service_id,date,exception_type
JUNE25-D02CAR-1_Weekday-SANTHA0,20251024,2
JUNE25-D02CAR-1_Weekday-KINGMB0,20251024,2
JUNE25-D02CAR-1_Weekday-KINGMA0,20251024,2
JUNE25-D03CAR-1_Weekday-HOLEMS1-1011100,20251024,2
JUNE25-D03CAR-1_Weekday-HOLEMS1-0100000,20251024,2
JUNE25-D03CAR-1_Weekday-EAGLHA0,20251024,2
JUNE25-D03CAR-1_Weekday-NIGHMS1-0100000,20251024,2
JUNE25-D03CAR-1_Weekday-NIGHMS1-1011100,20251024,2
JUNE25-D03CAR-1_Weekday-EAGLHS1-0100000,20251024,2
JUNE25-D03CAR-1_Weekday-EAGLHS1-1011100,20251024,2
JUNE25-D03CAR-1_Weekday-MUIRHS1,20251024,2
JUNE25-D03CAR-1_Weekday-MARSHA0,20251024,2
JUNE25-D03CAR-1_Weekday-LINCHS1-1011100,20251024,2
JUNE25-D03CAR-1_Weekday-LINCHS1-0100000,20251024,2
JUNE25-D03CAR-1_Weekday-LINCHB0,20251024,2
JUNE25-D03CAR-1_Weekday-LINCHA0,20251024,2
JUNE25-D03CAR-1_Weekday-ROOSEV1,20251024,2
JUNE25-D07CAR-1_Weekday-FAIRHA0,20251024,2
JUNE25-D07CAR-1_Weekday-FAIRHB0,20251024,2
JUNE25-D07CAR-1_Weekday-BURRMS1,20251024,2
JUNE25-D07CAR-1_Weekday-BURRMB0,20251024,2
JUNE25-D07CAR-1_Weekday-BURRMA0,20251024,2
JUNE25-D07CAR-1_Weekday-FAIRHC0,20251024,2
JUNE25-D07CAR-1_Weekday-FAIRHS1,20251024,2
JUNE25-D07CAR-1_Weekday-LOANHD0,20251024,2
JUNE25-D07CAR-1_Weekday-HOLLHA0,20251024,2
JUNE25-D07CAR-1_Weekday-HOLLHB0,20251024,2
JUNE25-D07CAR-1_Weekday-PAULRA0,20251024,2
JUNE25-D07CAR-1_Weekday-PALIHS1,20251024,2
JUNE25-D08CAR-1_Weekday-GRANHS1,20251024,2
JUNE25-D08CAR-1_Weekday-CHATHS1,20251024,2
JUNE25-D08CAR-1_Weekday-TAFTHA0,20251024,2
JUNE25-D08CAR-1_Weekday-KENNHS1,20251024,2
JUNE25-D08CAR-1_Weekday-ELCRHS1,20251024,2
JUNE25-D08CAR-1_Weekday-TAFTHB0,20251024,2
JUNE25-D08CAR-1_Weekday-KENNHA0,20251024,2
JUNE25-D08CAR-1_Weekday-ELCRHA0,20251024,2
JUNE25-D08CAR-1_Weekday-TAFTHM1,20251024,2
JUNE25-D08CAR-1_Weekday-KENNHB0,20251024,2
JUNE25-D08CAR-1_Weekday-TAFTHS1,20251024,2
JUNE25-D08CAR-1_Weekday-POLYHS1,20251024,2
JUNE25-D08CAR-1_Weekday-POLYHD0,20251024,2
JUNE25-D08CAR-1_Weekday-POLYHT1,20251024,2
JUNE25-D08CAR-1_Weekday-CHATHB0,20251024,2
JUNE25-D08CAR-1_Weekday-WOHIAC1-1011100,20251024,2
JUNE25-D08CAR-1_Weekday-WOHIAC1-0100000,20251024,2
JUNE25-D08CAR-1_Weekday-WOHIAA0,20251024,2
JUNE25-D08CAR-1_Weekday-CLEVHB0-0100000,20251024,2
JUNE25-D08CAR-1_Weekday-CLEVHC0,20251024,2
JUNE25-D08CAR-1_Weekday-CLEVHS1,20251024,2
JUNE25-D08CAR-1_Weekday-BIRMHS1,20251024,2
JUNE25-D08CAR-1_Weekday-MULHOA0,20251024,2
JUNE25-D09CAR-1_Weekday-WARRHS1,20251024,2
JUNE25-D09CAR-1_Weekday-WARRHA0,20251024,2
JUNE25-D13CAR-1_Weekday-LOANHS1,20251024,2
JUNE25-D13CAR-1_Weekday-LOANHA0,20251024,2
JUNE25-D13CAR-1_Weekday-LOANHB0,20251024,2
JUNE25-D15CAR-1_Weekday-MONRHS1-0100000,20251024,2
JUNE25-D15CAR-1_Weekday-MONRHS1-1011100,20251024,2
JUNE25-D15CAR-1_Weekday-POLYHS1,20251024,2
JUNE25-D15CAR-1_Weekday-POLYHD0,20251024,2
JUNE25-D15CAR-1_Weekday-SAFEHA0,20251024,2
JUNE25-D15CAR-1_Weekday-SAFEHS1-1011100,20251024,2
JUNE25-D15CAR-1_Weekday-SAFEHS1-0100000,20251024,2
JUNE25-D15CAR-1_Weekday-POLYHT1,20251024,2
JUNE25-D15CAR-1_Weekday-NOHOHB0,20251024,2
JUNE25-D15CAR-1_Weekday-NOHOHS1-1011100,20251024,2
JUNE25-D15CAR-1_Weekday-NOHOHS1-0100000,20251024,2
JUNE25-D15CAR-1_Weekday-CLEVHB0-0100000,20251024,2
JUNE25-D15CAR-1_Weekday-CLEVHC0,20251024,2
JUNE25-D15CAR-1_Weekday-CLEVHS1,20251024,2
JUNE25-D15CAR-1_Weekday-BIRMHS1,20251024,2
JUNE25-D15CAR-1_Weekday-MULHMS1-0100000,20251024,2
JUNE25-D15CAR-1_Weekday-MULHMS1-1011100,20251024,2
JUNE25-D15CAR-1_Weekday-MULHOA0,20251024,2
JUNE25-D18CAR-1_Weekday-WESTHB0,20251024,2
JUNE25-D18CAR-1_Weekday-WESTHC0,20251024,2
JUNE25-D02CAR-1_Weekday-SANTHB0,20251027,2
JUNE25-D02CAR-1_Weekday-SANTHA0,20251027,2
JUNE25-D02CAR-1_Weekday-KINGMB0,20251027,2
JUNE25-D02CAR-1_Weekday-KINGMA0,20251027,2
JUNE25-D03CAR-1_Weekday-HOLEMS1-1011100,20251027,2
JUNE25-D03CAR-1_Weekday-HOLEMS1-0100000,20251027,2
JUNE25-D03CAR-1_Weekday-EAGLHA0,20251027,2
JUNE25-D03CAR-1_Weekday-NIGHMS1-0100000,20251027,2
JUNE25-D03CAR-1_Weekday-NIGHMS1-1011100,20251027,2
JUNE25-D03CAR-1_Weekday-EAGLHS1-0100000,20251027,2
JUNE25-D03CAR-1_Weekday-EAGLHS1-1011100,20251027,2
JUNE25-D03CAR-1_Weekday-MUIRHS1,20251027,2
JUNE25-D03CAR-1_Weekday-MARSHA0,20251027,2
JUNE25-D03CAR-1_Weekday-LINCHS1-1011100,20251027,2
JUNE25-D03CAR-1_Weekday-LINCHS1-0100000,20251027,2
JUNE25-D03CAR-1_Weekday-LINCHB0,20251027,2
JUNE25-D03CAR-1_Weekday-LINCHA0,20251027,2
JUNE25-D03CAR-1_Weekday-ROOSEV1,20251027,2
JUNE25-D07CAR-1_Weekday-FAIRHB0,20251027,2
JUNE25-D07CAR-1_Weekday-BURRMS1,20251027,2
JUNE25-D07CAR-1_Weekday-BURRMB0,20251027,2
JUNE25-D07CAR-1_Weekday-BURRMA0,20251027,2
JUNE25-D07CAR-1_Weekday-FAIRHC0,20251027,2
JUNE25-D07CAR-1_Weekday-FAIRHS1,20251027,2
JUNE25-D07CAR-1_Weekday-LOANHD0,20251027,2
JUNE25-D07CAR-1_Weekday-FAIRHA0,20251027,2
JUNE25-D07CAR-1_Weekday-HOLLHA0,20251027,2
JUNE25-D07CAR-1_Weekday-HOLLHB0,20251027,2
JUNE25-D07CAR-1_Weekday-PAULRA0,20251027,2
JUNE25-D07CAR-1_Weekday-PALIHS1,20251027,2
JUNE25-D08CAR-1_Weekday-GRANHS1,20251027,2
JUNE25-D08CAR-1_Weekday-CHATHS1,20251027,2
JUNE25-D08CAR-1_Weekday-TAFTHA0,20251027,2
JUNE25-D08CAR-1_Weekday-KENNHS1,20251027,2
JUNE25-D08CAR-1_Weekday-ELCRHS1,20251027,2
JUNE25-D08CAR-1_Weekday-TAFTHB0,20251027,2
JUNE25-D08CAR-1_Weekday-KENNHA0,20251027,2
JUNE25-D08CAR-1_Weekday-ELCRHA0,20251027,2
JUNE25-D08CAR-1_Weekday-TAFTHM1,20251027,2
JUNE25-D08CAR-1_Weekday-KENNHB0,20251027,2
JUNE25-D08CAR-1_Weekday-TAFTHS1,20251027,2
JUNE25-D08CAR-1_Weekday-POLYHS1,20251027,2
JUNE25-D08CAR-1_Weekday-POLYHD0,20251027,2
JUNE25-D08CAR-1_Weekday-POLYHT1,20251027,2
JUNE25-D08CAR-1_Weekday-CHATHB0,20251027,2
JUNE25-D08CAR-1_Weekday-WOHIAC1-1011100,20251027,2
JUNE25-D08CAR-1_Weekday-WOHIAC1-0100000,20251027,2
JUNE25-D08CAR-1_Weekday-WOHIAA0,20251027,2
JUNE25-D08CAR-1_Weekday-CLEVHB0-0100000,20251027,2
JUNE25-D08CAR-1_Weekday-CLEVHC0,20251027,2
JUNE25-D08CAR-1_Weekday-CLEVHS1,20251027,2
JUNE25-D08CAR-1_Weekday-BIRMHS1,20251027,2
JUNE25-D08CAR-1_Weekday-MULHOA0,20251027,2
JUNE25-D09CAR-1_Weekday-WARRHS1,20251027,2
JUNE25-D09CAR-1_Weekday-WARRHA0,20251027,2
JUNE25-D13CAR-1_Weekday-LOANHS1,20251027,2
JUNE25-D13CAR-1_Weekday-LOANHA0,20251027,2
JUNE25-D13CAR-1_Weekday-LOANHB0,20251027,2
JUNE25-D15CAR-1_Weekday-MONRHS1-0100000,20251027,2
JUNE25-D15CAR-1_Weekday-MONRHS1-1011100,20251027,2
JUNE25-D15CAR-1_Weekday-POLYHS1,20251027,2
JUNE25-D15CAR-1_Weekday-POLYHD0,20251027,2
JUNE25-D15CAR-1_Weekday-SAFEHA0,20251027,2
JUNE25-D15CAR-1_Weekday-SAFEHS1-1011100,20251027,2
JUNE25-D15CAR-1_Weekday-SAFEHS1-0100000,20251027,2
JUNE25-D15CAR-1_Weekday-POLYHT1,20251027,2
JUNE25-D15CAR-1_Weekday-NOHOHB0,20251027,2
JUNE25-D15CAR-1_Weekday-NOHOHS1-1011100,20251027,2
JUNE25-D15CAR-1_Weekday-NOHOHS1-0100000,20251027,2
JUNE25-D15CAR-1_Weekday-CLEVHB0-0100000,20251027,2
JUNE25-D15CAR-1_Weekday-CLEVHC0,20251027,2
JUNE25-D15CAR-1_Weekday-CLEVHS1,20251027,2
JUNE25-D15CAR-1_Weekday-BIRMHS1,20251027,2
JUNE25-D15CAR-1_Weekday-MULHMS1-0100000,20251027,2
JUNE25-D15CAR-1_Weekday-MULHMS1-1011100,20251027,2
JUNE25-D15CAR-1_Weekday-MULHOA0,20251027,2
JUNE25-D18CAR-1_Weekday-WESTHB0,20251027,2
JUNE25-D18CAR-1_Weekday-WESTHC0,20251027,2
JUNE25-D02CAR-1_Weekday-SANTHS1,20251028,2
JUNE25-D02CAR-1_Weekday-SANTHA0,20251028,2
JUNE25-D02CAR-1_Weekday-KINGMS1,20251028,2
JUNE25-D02CAR-1_Weekday-KINGMB0,20251028,2
JUNE25-D03CAR-1_Weekday-HOLEMS1-1011100,20251028,2
JUNE25-D03CAR-1_Weekday-HOLEMS1-0100000,20251028,2
JUNE25-D03CAR-1_Weekday-EAGLHA0,20251028,2
JUNE25-D03CAR-1_Weekday-NIGHMS1-0100000,20251028,2
JUNE25-D03CAR-1_Weekday-NIGHMS1-1011100,20251028,2
JUNE25-D03CAR-1_Weekday-EAGLHS1-0100000,20251028,2
JUNE25-D03CAR-1_Weekday-EAGLHS1-1011100,20251028,2
JUNE25-D03CAR-1_Weekday-MUIRHS1,20251028,2
JUNE25-D03CAR-1_Weekday-MARSHA0,20251028,2
JUNE25-D03CAR-1_Weekday-LINCHS1-1011100,20251028,2
JUNE25-D03CAR-1_Weekday-LINCHS1-0100000,20251028,2
JUNE25-D03CAR-1_Weekday-LINCHB0,20251028,2
JUNE25-D03CAR-1_Weekday-LINCHA0,20251028,2
JUNE25-D03CAR-1_Weekday-ROOSEV1,20251028,2
JUNE25-D07CAR-1_Weekday-FAIRHB0,20251028,2
JUNE25-D07CAR-1_Weekday-BURRMS1,20251028,2
JUNE25-D07CAR-1_Weekday-BURRMB0,20251028,2
JUNE25-D07CAR-1_Weekday-BURRMA0,20251028,2
JUNE25-D07CAR-1_Weekday-FAIRHC0,20251028,2
JUNE25-D07CAR-1_Weekday-FAIRHS1,20251028,2
JUNE25-D07CAR-1_Weekday-LOANHD0,20251028,2
JUNE25-D07CAR-1_Weekday-FAIRHA0,20251028,2
JUNE25-D07CAR-1_Weekday-HOLLHS1,20251028,2
JUNE25-D07CAR-1_Weekday-HOLLHA0,20251028,2
JUNE25-D07CAR-1_Weekday-PAULRA0,20251028,2
JUNE25-D07CAR-1_Weekday-PALIHS1,20251028,2
JUNE25-D08CAR-1_Weekday-GRANHS1,20251028,2
JUNE25-D08CAR-1_Weekday-CHATHS1,20251028,2
JUNE25-D08CAR-1_Weekday-TAFTHA0,20251028,2
JUNE25-D08CAR-1_Weekday-KENNHS1,20251028,2
JUNE25-D08CAR-1_Weekday-ELCRHS1,20251028,2
JUNE25-D08CAR-1_Weekday-TAFTHB0,20251028,2
JUNE25-D08CAR-1_Weekday-KENNHA0,20251028,2
JUNE25-D08CAR-1_Weekday-ELCRHA0,20251028,2
JUNE25-D08CAR-1_Weekday-TAFTHM1,20251028,2
JUNE25-D08CAR-1_Weekday-KENNHB0,20251028,2
JUNE25-D08CAR-1_Weekday-TAFTHS1,20251028,2
JUNE25-D08CAR-1_Weekday-POLYHS1,20251028,2
JUNE25-D08CAR-1_Weekday-POLYHD0,20251028,2
JUNE25-D08CAR-1_Weekday-POLYHT1,20251028,2
JUNE25-D08CAR-1_Weekday-CHATHB0,20251028,2
JUNE25-D08CAR-1_Weekday-WOHIAC1-1011100,20251028,2
JUNE25-D08CAR-1_Weekday-WOHIAC1-0100000,20251028,2
JUNE25-D08CAR-1_Weekday-WOHIAA0,20251028,2
JUNE25-D08CAR-1_Weekday-CLEVHB0-0100000,20251028,2
JUNE25-D08CAR-1_Weekday-CLEVHC0,20251028,2
JUNE25-D08CAR-1_Weekday-CLEVHS1,20251028,2
JUNE25-D08CAR-1_Weekday-BIRMHS1,20251028,2
JUNE25-D08CAR-1_Weekday-MULHOA0,20251028,2
JUNE25-D09CAR-1_Weekday-WARRHS1,20251028,2
JUNE25-D09CAR-1_Weekday-WARRHA0,20251028,2
JUNE25-D13CAR-1_Weekday-LOANHS1,20251028,2
JUNE25-D13CAR-1_Weekday-LOANHA0,20251028,2
JUNE25-D13CAR-1_Weekday-LOANHB0,20251028,2
JUNE25-D15CAR-1_Weekday-MONRHS1-0100000,20251028,2
JUNE25-D15CAR-1_Weekday-MONRHS1-1011100,20251028,2
JUNE25-D15CAR-1_Weekday-POLYHS1,20251028,2
JUNE25-D15CAR-1_Weekday-POLYHD0,20251028,2
JUNE25-D15CAR-1_Weekday-SAFEHA0,20251028,2
JUNE25-D15CAR-1_Weekday-SAFEHS1-1011100,20251028,2
JUNE25-D15CAR-1_Weekday-SAFEHS1-0100000,20251028,2
JUNE25-D15CAR-1_Weekday-POLYHT1,20251028,2
JUNE25-D15CAR-1_Weekday-NOHOHB0,20251028,2
JUNE25-D15CAR-1_Weekday-NOHOHS1-1011100,20251028,2
JUNE25-D15CAR-1_Weekday-NOHOHS1-0100000,20251028,2
JUNE25-D15CAR-1_Weekday-CLEVHB0-0100000,20251028,2
JUNE25-D15CAR-1_Weekday-CLEVHC0,20251028,2
JUNE25-D15CAR-1_Weekday-CLEVHS1,20251028,2
JUNE25-D15CAR-1_Weekday-BIRMHS1,20251028,2
JUNE25-D15CAR-1_Weekday-MULHMS1-0100000,20251028,2
JUNE25-D15CAR-1_Weekday-MULHMS1-1011100,20251028,2
JUNE25-D15CAR-1_Weekday-MULHOA0,20251028,2
JUNE25-D18CAR-1_Weekday-WESTHS1,20251028,2
JUNE25-D18CAR-1_Weekday-WESTHB0,20251028,2
JUNE25-D02CAR-1_Weekday-SANTHB0,20251029,2
JUNE25-D02CAR-1_Weekday-SANTHA0,20251029,2
JUNE25-D02CAR-1_Weekday-KINGMB0,20251029,2
JUNE25-D02CAR-1_Weekday-KINGMA0,20251029,2
JUNE25-D03CAR-1_Weekday-HOLEMS1-1011100,20251029,2
JUNE25-D03CAR-1_Weekday-HOLEMS1-0100000,20251029,2
JUNE25-D03CAR-1_Weekday-EAGLHA0,20251029,2
JUNE25-D03CAR-1_Weekday-NIGHMS1-0100000,20251029,2
JUNE25-D03CAR-1_Weekday-NIGHMS1-1011100,20251029,2
JUNE25-D03CAR-1_Weekday-EAGLHS1-0100000,20251029,2
JUNE25-D03CAR-1_Weekday-EAGLHS1-1011100,20251029,2
JUNE25-D03CAR-1_Weekday-MUIRHS1,20251029,2
JUNE25-D03CAR-1_Weekday-MARSHA0,20251029,2
JUNE25-D03CAR-1_Weekday-LINCHS1-1011100,20251029,2
JUNE25-D03CAR-1_Weekday-LINCHS1-0100000,20251029,2
JUNE25-D03CAR-1_Weekday-LINCHB0,20251029,2
JUNE25-D03CAR-1_Weekday-LINCHA0,20251029,2
JUNE25-D03CAR-1_Weekday-ROOSEV1,20251029,2
JUNE25-D07CAR-1_Weekday-FAIRHB0,20251029,2
JUNE25-D07CAR-1_Weekday-BURRMS1,20251029,2
JUNE25-D07CAR-1_Weekday-BURRMB0,20251029,2
JUNE25-D07CAR-1_Weekday-BURRMA0,20251029,2
JUNE25-D07CAR-1_Weekday-FAIRHC0,20251029,2
JUNE25-D07CAR-1_Weekday-FAIRHS1,20251029,2
JUNE25-D07CAR-1_Weekday-LOANHD0,20251029,2
JUNE25-D07CAR-1_Weekday-FAIRHA0,20251029,2
JUNE25-D07CAR-1_Weekday-HOLLHA0,20251029,2
JUNE25-D07CAR-1_Weekday-HOLLHB0,20251029,2
JUNE25-D07CAR-1_Weekday-PAULRA0,20251029,2
JUNE25-D07CAR-1_Weekday-PALIHS1,20251029,2
JUNE25-D08CAR-1_Weekday-GRANHS1,20251029,2
JUNE25-D08CAR-1_Weekday-CHATHS1,20251029,2
JUNE25-D08CAR-1_Weekday-TAFTHA0,20251029,2
JUNE25-D08CAR-1_Weekday-KENNHS1,20251029,2
JUNE25-D08CAR-1_Weekday-ELCRHS1,20251029,2
JUNE25-D08CAR-1_Weekday-TAFTHB0,20251029,2
JUNE25-D08CAR-1_Weekday-KENNHA0,20251029,2
JUNE25-D08CAR-1_Weekday-ELCRHA0,20251029,2
JUNE25-D08CAR-1_Weekday-TAFTHM1,20251029,2
JUNE25-D08CAR-1_Weekday-KENNHB0,20251029,2
JUNE25-D08CAR-1_Weekday-TAFTHS1,20251029,2
JUNE25-D08CAR-1_Weekday-POLYHS1,20251029,2
JUNE25-D08CAR-1_Weekday-POLYHD0,20251029,2
JUNE25-D08CAR-1_Weekday-POLYHT1,20251029,2
JUNE25-D08CAR-1_Weekday-CHATHB0,20251029,2
JUNE25-D08CAR-1_Weekday-WOHIAC1-1011100,20251029,2
JUNE25-D08CAR-1_Weekday-WOHIAC1-0100000,20251029,2
JUNE25-D08CAR-1_Weekday-WOHIAA0,20251029,2
JUNE25-D08CAR-1_Weekday-CLEVHB0-0100000,20251029,2
JUNE25-D08CAR-1_Weekday-CLEVHC0,20251029,2
JUNE25-D08CAR-1_Weekday-CLEVHS1,20251029,2
JUNE25-D08CAR-1_Weekday-BIRMHS1,20251029,2
JUNE25-D08CAR-1_Weekday-MULHOA0,20251029,2
JUNE25-D09CAR-1_Weekday-WARRHS1,20251029,2
JUNE25-D09CAR-1_Weekday-WARRHA0,20251029,2
JUNE25-D13CAR-1_Weekday-LOANHS1,20251029,2
JUNE25-D13CAR-1_Weekday-LOANHA0,20251029,2
JUNE25-D13CAR-1_Weekday-LOANHB0,20251029,2
JUNE25-D15CAR-1_Weekday-MONRHS1-0100000,20251029,2
JUNE25-D15CAR-1_Weekday-MONRHS1-1011100,20251029,2
JUNE25-D15CAR-1_Weekday-POLYHS1,20251029,2
JUNE25-D15CAR-1_Weekday-POLYHD0,20251029,2
JUNE25-D15CAR-1_Weekday-SAFEHA0,20251029,2
JUNE25-D15CAR-1_Weekday-SAFEHS1-1011100,20251029,2
JUNE25-D15CAR-1_Weekday-SAFEHS1-0100000,20251029,2
JUNE25-D15CAR-1_Weekday-POLYHT1,20251029,2
JUNE25-D15CAR-1_Weekday-NOHOHB0,20251029,2
JUNE25-D15CAR-1_Weekday-NOHOHS1-1011100,20251029,2
JUNE25-D15CAR-1_Weekday-NOHOHS1-0100000,20251029,2
JUNE25-D15CAR-1_Weekday-CLEVHB0-0100000,20251029,2
JUNE25-D15CAR-1_Weekday-CLEVHC0,20251029,2
JUNE25-D15CAR-1_Weekday-CLEVHS1,20251029,2
JUNE25-D15CAR-1_Weekday-BIRMHS1,20251029,2
JUNE25-D15CAR-1_Weekday-MULHMS1-0100000,20251029,2
JUNE25-D15CAR-1_Weekday-MULHMS1-1011100,20251029,2
JUNE25-D15CAR-1_Weekday-MULHOA0,20251029,2
JUNE25-D18CAR-1_Weekday-WESTHB0,20251029,2
JUNE25-D18CAR-1_Weekday-WESTHC0,20251029,2
JUNE25-D02CAR-1_Weekday-SANTHB0,20251030,2
JUNE25-D02CAR-1_Weekday-SANTHA0,20251030,2
JUNE25-D02CAR-1_Weekday-KINGMB0,20251030,2
JUNE25-D02CAR-1_Weekday-KINGMA0,20251030,2
JUNE25-D03CAR-1_Weekday-HOLEMS1-1011100,20251030,2
JUNE25-D03CAR-1_Weekday-HOLEMS1-0100000,20251030,2
JUNE25-D03CAR-1_Weekday-EAGLHA0,20251030,2
JUNE25-D03CAR-1_Weekday-NIGHMS1-0100000,20251030,2
JUNE25-D03CAR-1_Weekday-NIGHMS1-1011100,20251030,2
JUNE25-D03CAR-1_Weekday-EAGLHS1-0100000,20251030,2
JUNE25-D03CAR-1_Weekday-EAGLHS1-1011100,20251030,2
JUNE25-D03CAR-1_Weekday-MUIRHS1,20251030,2
JUNE25-D03CAR-1_Weekday-MARSHA0,20251030,2
JUNE25-D03CAR-1_Weekday-LINCHS1-1011100,20251030,2
JUNE25-D03CAR-1_Weekday-LINCHS1-0100000,20251030,2
JUNE25-D03CAR-1_Weekday-LINCHB0,20251030,2
JUNE25-D03CAR-1_Weekday-LINCHA0,20251030,2
JUNE25-D03CAR-1_Weekday-ROOSEV1,20251030,2
JUNE25-D07CAR-1_Weekday-FAIRHA0,20251030,2
JUNE25-D07CAR-1_Weekday-FAIRHB0,20251030,2
JUNE25-D07CAR-1_Weekday-BURRMS1,20251030,2
JUNE25-D07CAR-1_Weekday-BURRMB0,20251030,2
JUNE25-D07CAR-1_Weekday-BURRMA0,20251030,2
JUNE25-D07CAR-1_Weekday-FAIRHC0,20251030,2
JUNE25-D07CAR-1_Weekday-FAIRHS1,20251030,2
JUNE25-D07CAR-1_Weekday-LOANHD0,20251030,2
JUNE25-D07CAR-1_Weekday-HOLLHA0,20251030,2
JUNE25-D07CAR-1_Weekday-HOLLHB0,20251030,2
JUNE25-D07CAR-1_Weekday-PAULRA0,20251030,2
JUNE25-D07CAR-1_Weekday-PALIHS1,20251030,2
JUNE25-D08CAR-1_Weekday-GRANHS1,20251030,2
JUNE25-D08CAR-1_Weekday-CHATHS1,20251030,2
JUNE25-D08CAR-1_Weekday-TAFTHA0,20251030,2
JUNE25-D08CAR-1_Weekday-KENNHS1,20251030,2
JUNE25-D08CAR-1_Weekday-ELCRHS1,20251030,2
JUNE25-D08CAR-1_Weekday-TAFTHB0,20251030,2
JUNE25-D08CAR-1_Weekday-KENNHA0,20251030,2
JUNE25-D08CAR-1_Weekday-ELCRHA0,20251030,2
JUNE25-D08CAR-1_Weekday-TAFTHM1,20251030,2
JUNE25-D08CAR-1_Weekday-KENNHB0,20251030,2
JUNE25-D08CAR-1_Weekday-TAFTHS1,20251030,2
JUNE25-D08CAR-1_Weekday-POLYHS1,20251030,2
JUNE25-D08CAR-1_Weekday-POLYHD0,20251030,2
JUNE25-D08CAR-1_Weekday-POLYHT1,20251030,2
JUNE25-D08CAR-1_Weekday-CHATHB0,20251030,2
JUNE25-D08CAR-1_Weekday-WOHIAC1-1011100,20251030,2
JUNE25-D08CAR-1_Weekday-WOHIAC1-0100000,20251030,2
JUNE25-D08CAR-1_Weekday-WOHIAA0,20251030,2
JUNE25-D08CAR-1_Weekday-CLEVHB0-0100000,20251030,2
JUNE25-D08CAR-1_Weekday-CLEVHC0,20251030,2
JUNE25-D08CAR-1_Weekday-CLEVHS1,20251030,2
JUNE25-D08CAR-1_Weekday-BIRMHS1,20251030,2
JUNE25-D08CAR-1_Weekday-MULHOA0,20251030,2
JUNE25-D09CAR-1_Weekday-WARRHS1,20251030,2
JUNE25-D09CAR-1_Weekday-WARRHA0,20251030,2
JUNE25-D13CAR-1_Weekday-LOANHS1,20251030,2
JUNE25-D13CAR-1_Weekday-LOANHA0,20251030,2
JUNE25-D13CAR-1_Weekday-LOANHB0,20251030,2
JUNE25-D15CAR-1_Weekday-MONRHS1-0100000,20251030,2
JUNE25-D15CAR-1_Weekday-MONRHS1-1011100,20251030,2
JUNE25-D15CAR-1_Weekday-POLYHS1,20251030,2
JUNE25-D15CAR-1_Weekday-POLYHD0,20251030,2
JUNE25-D15CAR-1_Weekday-SAFEHA0,20251030,2
JUNE25-D15CAR-1_Weekday-SAFEHS1-1011100,20251030,2
JUNE25-D15CAR-1_Weekday-SAFEHS1-0100000,20251030,2
JUNE25-D15CAR-1_Weekday-POLYHT1,20251030,2
JUNE25-D15CAR-1_Weekday-NOHOHB0,20251030,2
JUNE25-D15CAR-1_Weekday-NOHOHS1-1011100,20251030,2
JUNE25-D15CAR-1_Weekday-NOHOHS1-0100000,20251030,2
JUNE25-D15CAR-1_Weekday-CLEVHB0-0100000,20251030,2
JUNE25-D15CAR-1_Weekday-CLEVHC0,20251030,2
JUNE25-D15CAR-1_Weekday-CLEVHS1,20251030,2
JUNE25-D15CAR-1_Weekday-BIRMHS1,20251030,2
JUNE25-D15CAR-1_Weekday-MULHMS1-0100000,20251030,2
JUNE25-D15CAR-1_Weekday-MULHMS1-1011100,20251030,2
JUNE25-D15CAR-1_Weekday-MULHOA0,20251030,2
JUNE25-D18CAR-1_Weekday-WESTHB0,20251030,2
JUNE25-D18CAR-1_Weekday-WESTHC0,20251030,2
JUNE25-D02CAR-1_Weekday-SANTHB0,20251031,2
JUNE25-D02CAR-1_Weekday-SANTHA0,20251031,2
JUNE25-D02CAR-1_Weekday-KINGMB0,20251031,2
JUNE25-D02CAR-1_Weekday-KINGMA0,20251031,2
JUNE25-D03CAR-1_Weekday-HOLEMS1-1011100,20251031,2
JUNE25-D03CAR-1_Weekday-HOLEMS1-0100000,20251031,2
JUNE25-D03CAR-1_Weekday-EAGLHA0,20251031,2
JUNE25-D03CAR-1_Weekday-NIGHMS1-0100000,20251031,2
JUNE25-D03CAR-1_Weekday-NIGHMS1-1011100,20251031,2
JUNE25-D03CAR-1_Weekday-EAGLHS1-0100000,20251031,2
JUNE25-D03CAR-1_Weekday-EAGLHS1-1011100,20251031,2
JUNE25-D03CAR-1_Weekday-MUIRHS1,20251031,2
JUNE25-D03CAR-1_Weekday-MARSHA0,20251031,2
JUNE25-D03CAR-1_Weekday-LINCHS1-1011100,20251031,2
JUNE25-D03CAR-1_Weekday-LINCHS1-0100000,20251031,2
JUNE25-D03CAR-1_Weekday-LINCHB0,20251031,2
JUNE25-D03CAR-1_Weekday-LINCHA0,20251031,2
JUNE25-D03CAR-1_Weekday-ROOSEV1,20251031,2
JUNE25-D07CAR-1_Weekday-FAIRHA0,20251031,2
JUNE25-D07CAR-1_Weekday-FAIRHB0,20251031,2
JUNE25-D07CAR-1_Weekday-BURRMS1,20251031,2
JUNE25-D07CAR-1_Weekday-BURRMB0,20251031,2
JUNE25-D07CAR-1_Weekday-BURRMA0,20251031,2
JUNE25-D07CAR-1_Weekday-FAIRHC0,20251031,2
JUNE25-D07CAR-1_Weekday-FAIRHS1,20251031,2
JUNE25-D07CAR-1_Weekday-LOANHD0,20251031,2
JUNE25-D07CAR-1_Weekday-HOLLHA0,20251031,2
JUNE25-D07CAR-1_Weekday-HOLLHB0,20251031,2
